id,anchor,target,context,score
0e095b2cd8aab695,combination function,combinational logic function,H04,0.5
32be3d25851faa94,combination function,combining algorithm,H04,0.75
3bc33d97d6dc4148,combination function,combining engine,H04,0.0
cd9cbd33a8b72a35,combination function,combining function,H04,1.0
51bf03ed704abd82,combination function,control function,H04,0.25
8cfa557239458f58,combination function,digital combination lock,H04,0.25
01d3812369b8731c,combination function,domain combination function,H04,0.5
99b6da9ba9372f19,combination function,electronic combination,H04,0.25
77eab9a94130cbc3,combination function,function,H04,0.5
5ec9a423c7564df1,combination function,function in combination,H04,0.75
106182f547649933,combination function,function module,H04,0.25
83ee72c4a395263f,combination function,function of bile,H04,0.0
08f987ac3e74637b,combination function,function of liver,H04,0.0
c1566694573e355c,combination function,functional group,H04,0.0
73f6a5f3cc85d4f8,combination function,logic function,H04,0.25
9497474ee56e37f8,combination function,non linear combining function,H04,0.5
5d9fbf030fb6fa3d,combination function,processing,H04,0.25
248cc14550da6498,combination function,rare combination,H04,0.0
8c4bf7f612fb6daf,combination function,service function,H04,0.25
73e39b952d5a274a,combination function,setting a combination function,H04,0.5
12bdfeaf9cace21c,combination function,transport,H04,0.0
d53e10f31b883455,combination function,transport protocol,H04,0.0
ccba2d949c6b5ddb,combination function,transporter,H04,0.0
ff8ec238e86babbc,combination function,transporter protocol,H04,0.0
a1c7421c5014393d,combination function,type,H04,0.0
f5f80d6731ab2661,combine with optical elements,3d element,G02,0.0
6ae18aea59a62100,combine with optical elements,associate with optical signal,G02,0.5
9d44f9e061bff796,combine with optical elements,borescopes,G02,0.25
1d0d5a59139e934d,combine with optical elements,combine elements,G02,0.5
087f3e56421560ed,combine with optical elements,combine harvester,G02,0.0
b9d3b49bf93adca9,combine with optical elements,combine with elements,G02,0.5
5c1e7ffafef1696c,combine with optical elements,combine with optical components,G02,0.75
2112c5cfd1a047af,combine with optical elements,combine with optical elements of the headlight,G02,0.75
233aec70b751124d,combine with optical elements,combine with optical signal,G02,0.5
1dba1fd0d56569cb,combine with optical elements,combine with polarizer,G02,0.5
f429c6d6d2410b41,combine with optical elements,element photos,G02,0.0
20ff2e7eb543018d,combine with optical elements,element table,G02,0.0
89bc14151ee77fba,combine with optical elements,fiberscopes,G02,0.25
897a9be9c12679b6,combine with optical elements,lens element,G02,0.5
1e816c65f66033f3,combine with optical elements,light separating unit,G02,0.5
c00d6e73078c07cf,combine with optical elements,observe with optical microscope,G02,0.0
556a9be8c29e081b,combine with optical elements,opaque layer,G02,0.25
ee196dcaaa744987,combine with optical elements,opaque matrix material layer,G02,0.25
d066ab6e620b4e3b,combine with optical elements,optical component combination,G02,0.5
255eedd96bdc0b4f,combine with optical elements,optical fiber,G02,0.5
644e7aeef3806a47,combine with optical elements,photovoltaic elements,G02,0.5
1bbdf10d89f16f9d,combine with optical elements,provide with optical system,G02,0.5
6bb80062c155aa2d,combine with optical elements,spects,G02,0.25
5e3428295c68c1b6,combine with optical elements,with regards,G02,0.0
fd09eebd25c9108d,combine with optical elements,with regrets,G02,0.0
ae4fbd4e656842f1,combine with optical elements,zero visibility,G02,0.25
a72ddb758d5bc7fd,committee,recommendation,H04,0.0
6cbe81ea97d81f42,committee,standard,H04,0.0
5411da35462a86ee,committee,stm networks,H04,0.25
2f4e0017eb051167,committee,stm systems,H04,0.25
bd8575d1bb189e9b,committee,transmission networks,H04,0.25
10b627081cfe9c93,committee,transmission systems,H04,0.25
e8f095f69d0c0d3f,connected means,components,G02,0.5
0ed88e54cb7fab4a,connected means,connected devices,G02,0.0
df26b0657367ab5b,connected means,connected in series,G02,0.5
092d5bb1d5d6de0d,connected means,connected things,G02,0.5
cbaf2458b27351f3,connected means,connected to nodes,G02,0.5
1a7dcaffd75ce99b,connected means,connected transistors,G02,0.5
b6085bb22f4fc31e,connected means,connected without internet,G02,0.0
437d0fc05b476078,connected means,connecting electronic devices,G02,0.5
252b7f05be6b1ff7,connected means,connecting means,G02,1.0
bc57c6e1037bb36d,connected means,connecting portion,G02,0.5
305f4962f7151d8f,connected means,connection means,G02,1.0
2b6ae51322724e9d,connected means,connection portion,G02,0.5
ba21a1964fdd811c,connected means,connector,G02,0.5
93e7661323de78c1,connected means,coupled means,G02,0.75
362d59d77df9e726,connected means,coupled transistors,G02,0.5
74da715cf29fe45d,connected means,current circuit elements,G02,0.5
94cf8a2df633c4ea,connected means,current circuit means,G02,0.5
fad31680006773ba,connected means,current means,G02,0.5
b3a3b27f6d0ef007,connected means,current means elements,G02,0.5
8e47066b885bbf82,connected means,device driver,G02,0.0
9e7423afd2581a65,connected means,disconnected means,G02,0.25
91dd339711b7da10,connected means,disconnector base,G02,0.25
2cb023832ae8358e,connected means,disconnector pole,G02,0.25
45df465737b9f16d,connected means,distribution box,G02,0.25
eae7422c989d33d7,connected means,element chart,G02,0.0
3614ac083fa06253,connected means,grounding switch,G02,0.25
68a42af8ecbac4e0,connected means,joined means,G02,0.75
03790097bd2f3312,connected means,linked together device,G02,0.5
5a52fe8fe9e50d29,connected means,means connected,G02,0.5
cf18e305b75e1038,connected means,means connecting,G02,0.75
4b748e68f97b7c2b,connected means,means of livelihood,G02,0.0
07fa989f145cbd39,connected means,pin,G02,0.5
8a0df7b615031476,connected means,portion break,G02,0.0
e3f4286092835925,connected means,rectifying elements,G02,0.5
00af91320b7e817f,connected means,rectifying means,G02,0.5
c8937dc427523444,connected means,switching elements,G02,0.5
3df1abbd0296bacd,connected means,switching means,G02,0.5
8afc226eb821f2c1,connected means,terminal connected,G02,0.5
79a187be9c3b0ffd,connected means,transformer,G02,0.25
721ec2b6948243bc,connected means,transistors,G02,0.5
33d96a04e08e8fb6,connected means,voltage circuit elements,G02,0.5
a481cc44193f49d1,connected means,voltage circuit means,G02,0.5
fcca8a8082abd72f,connected means,voltage means,G02,0.5
7eca354875202d2d,connected means,voltage means elements,G02,0.5
7485e6162c0b9318,content analysis,analysis,H04,0.5
3174aa4e3f4c5a50,content analysis,analysis of content,H04,1.0
08b26aee34b551ca,content analysis,analysis result data,H04,0.25
048f8d996c405c3e,content analysis,attack,H04,0.25
4476200fe2842ab1,content analysis,business impact analysis,H04,0.0
6771dd0586b608ab,content analysis,code analysis,H04,0.5
b09e88c4284dd32f,content analysis,code attack,H04,0.0
378139dac4492b85,content analysis,code detection,H04,0.5
6bf53788e365e123,content analysis,content analysis attack,H04,0.75
e4cd934d597ec54c,content analysis,content analysis engine,H04,0.5
de03225ba09af119,content analysis,content analysis software,H04,0.5
f6c28de00c4ad779,content analysis,content analysis test,H04,0.75
826bcd37c215dc31,content analysis,content attack,H04,0.25
080a6c27c4146d32,content analysis,content classifier,H04,0.5
7fc046d5b9a94b8c,content analysis,content design,H04,0.0
e497a7e0edabe3ca,content analysis,content detection attack,H04,0.5
31a37299970f23f6,content analysis,content detection test,H04,0.5
aded1c57b988aaf0,content analysis,content extraction,H04,0.5
429e6bf5fc662d16,content analysis,content feeling,H04,0.0
32a11a4fba5ed086,content analysis,content writing,H04,0.0
23d31a21bd0284be,content analysis,data analysis,H04,0.25
83667b3dd8163e84,content analysis,data collection,H04,0.25
f393f24c51ac32d9,content analysis,delivering content,H04,0.25
097b4cec78191901,content analysis,detection,H04,0.25
8fa5196deb65f033,content analysis,fixed content server,H04,0.25
35d921e776f88ba2,content analysis,keyword analysis,H04,0.25
4784f656764e6e96,content analysis,metadata analysis,H04,0.5
943b48aaa733ea38,content analysis,proposed,H04,0.0
bf7e40f3983fa888,content analysis,swot analysis,H04,0.0
dd9ecf98aa1b60db,content analysis,video content analysis,H04,0.5
04a5519624a4850b,decompressor,audio decompressor,H04,0.5
e9b293f0aecfcfbb,decompressor,automatic decompressor,H04,0.5
2c7b7b14b3b45bf4,decompressor,compression unit,H04,0.25
f125e5ca4b39bd4f,decompressor,compressor,H04,0.25
45437f2c2d54f33b,decompressor,computer terminal,H04,0.0
067094bccebd96d8,decompressor,conditioning unit,H04,0.25
022a72f777cb7f91,decompressor,decoder,H04,0.5
f5c981b224a735fd,decompressor,decomposed leaves,H04,0.0
f0f195af6ba495e8,decompressor,decompress,H04,1.0
4705e7a22d5f3d10,decompressor,decompression algorithm,H04,0.5
79fa63df986c9ecb,decompressor,decompression unit,H04,0.75
615dc77bf9f62bcd,decompressor,decompressor device,H04,0.75
10c04d13d89d9a85,decompressor,decryption,H04,0.25
0814cd3077360785,decompressor,embedded decompressor,H04,0.5
9b20e46d2439513d,decompressor,encryption,H04,0.25
f44c6090a627806d,decompressor,encryption mechanism,H04,0.25
24e3f525d463ed1b,decompressor,expander,H04,0.75
16fbdaca997d19d4,decompressor,genetic algorithm,H04,0.0
a6d9566d6e889f38,decompressor,header decompression,H04,0.5
95b5b253708afb5f,decompressor,header file,H04,0.0
b9206dbd8231e048,decompressor,health unit,H04,0.0
af78174a33480eac,decompressor,physical pressure reducer,H04,0.75
77577baef07a960c,decompressor,press type switch,H04,0.0
c83189853e158139,deflect light,coherent rays,H04,0.25
07b234c8a993cd1d,deflect light,configured to deflect light,H04,0.75
7fd378580269bb48,deflect light,converge angle,H04,0.25
9690907ef0e3a674,deflect light,converge optical path,H04,0.25
1402d294e27cdcce,deflect light,daylight,H04,0.0
031c07afc63deb5f,deflect light,deflect light beam,H04,0.5
e76df410e8ec7bb3,deflect light,deflect the light ray,H04,0.5
f09832adce54073b,deflect light,deflecting torque,H04,0.0
1d7652d598109ebc,deflect light,deviate light,H04,0.75
92f3f077f2ba1328,deflect light,disperse light,H04,0.5
a24134b16f56af3f,deflect light,diverge communication data,H04,0.25
e57c145b959c5683,deflect light,divert light beam,H04,0.5
e8101ef025233f7a,deflect light,incoming lights,H04,0.25
7efb1f749dfa72fa,deflect light,light color,H04,0.0
86fc9d5cfbdc50d2,deflect light,light green,H04,0.0
166bdb678686dfef,deflect light,light grey,H04,0.0
2da64b55490948d1,deflect light,lighthouse,H04,0.0
85c1e7a898ec6aa8,deflect light,lights rays,H04,0.25
aa705e6564576901,deflect light,redirect light,H04,0.75
ac583752b272a110,deflect light,reflect beams,H04,0.5
0c56db7af195b977,deflect light,reflect light rays,H04,0.5
a5502ad68ba42981,deteriorated,deteriorated condition,H04,0.75
63ddc75cbac100a6,determine from analysis,analysis of variance,H04,0.0
ad2d671dea1791d8,determine from analysis,calculation from analysis,H04,0.75
3327440dd46d06c7,determine from analysis,circuit analysis,H04,0.25
0a25df1597100ac7,determine from analysis,communication analysis,H04,0.25
e39a7d1b79da814c,determine from analysis,detect from analysis,H04,0.75
1f66ced0ce744590,determine from analysis,determination from analysis,H04,1.0
7eb016c0f879b372,determine from analysis,determine a basis,H04,0.0
0ba716e65b4813c3,determine from analysis,determine by analysis,H04,0.75
ca839aef902b88ad,determine from analysis,determine by analyzing,H04,1.0
bb622822729e3e1b,determine from analysis,determine by chromatographic analysis,H04,0.5
cfb2b6b50b29eb5a,determine from analysis,determine by gc analysis,H04,0.5
3ffc55686f1bc20e,determine from analysis,determine by image analysis,H04,0.5
12e896f2ca473211,determine from analysis,determine from statistical analysis,H04,0.5
5a29ebba74561d4f,determine from analysis,determine using analysis,H04,0.75
23daef9dea85eef9,determine from analysis,determined from evaluation,H04,0.75
08c7f62d79779ec1,determine from analysis,examine,H04,0.25
a109e7179d33c7da,determine from analysis,food analysis,H04,0.0
e91e44f3e70c559c,determine from analysis,identifying by analysis,H04,0.75
1994d63baf03a2e1,determine from analysis,inattentive judgment device,H04,0.25
f05a66cb6cb839d0,determine from analysis,inattentiveness determining device,H04,0.25
4ae5266593205c08,determine from analysis,regression analysis,H04,0.0
8367cdb1376fd55d,determine from analysis,steric hindrance,H04,0.25
9d6d9cb5ab0e05e5,determine from analysis,swot analysis,H04,0.0
e26c2caafa08fd34,determine from analysis,theft detection,H04,0.0
5714e14e5de4d710,different circumferential positions,axial directions,G02,0.5
ee5a138d0759c6c4,different circumferential positions,circumferential area,G02,0.0
610ebf91694c8cdc,different circumferential positions,circumferential positions,G02,0.5
7bbf468375ff4d0d,different circumferential positions,convex surface,G02,0.25
231be4409967b383,different circumferential positions,different circumferential,G02,0.25
e0ccb356d6e42a0f,different circumferential positions,different horizontal positions,G02,0.5
283417c56de3a0d6,different circumferential positions,different languages,G02,0.0
4db7da4a2dffd8b7,different circumferential positions,different vertical locations,G02,0.5
61fc7d113ce469d1,different circumferential positions,distal ends,G02,0.5
6cec948e7ffb6160,different circumferential positions,distal sides,G02,0.5
cfc1554d41c21627,different circumferential positions,distinct circumferential positions,G02,0.75
70cc1ceeea68fde2,different circumferential positions,distributed at random positions,G02,0.25
2aa4760c981d9ccf,different circumferential positions,equal intervals,G02,0.25
0300049eddbaa9b8,different circumferential positions,equal positions,G02,0.25
c6eecbcf6d2271c5,different circumferential positions,equi angular intervals,G02,0.5
58e24383c9d73be9,different circumferential positions,flange,G02,0.25
07650bcedd1b74ea,different circumferential positions,imaginary cylindrical surface,G02,0.5
961835d8292e3dac,different circumferential positions,movable member,G02,0.5
63f41cd9d0ae71a1,different circumferential positions,opposite distal ends,G02,0.5
faa240e6756b7173,different circumferential positions,opposite distal sides,G02,0.5
00a287661cf00b6b,different circumferential positions,opposite ends,G02,0.5
a5e10afbef5e57ce,different circumferential positions,opposite sides,G02,0.5
36b2893becaaf386,different circumferential positions,planar substrate surface,G02,0.25
0e53d127c7f8786e,different circumferential positions,position absolute,G02,0.0
d50b4719bec76b60,different circumferential positions,position exchange,G02,0.0
a3386e9bfcf1ec2d,different circumferential positions,position sticky,G02,0.0
70c20b173c92c8a8,different circumferential positions,predetermined,G02,0.25
e171a0ec57bb34dd,different circumferential positions,predetermined intervals,G02,0.5
4b3412d364c71dca,different circumferential positions,predetermined positions,G02,0.5
2a3d15b3de1fa589,different circumferential positions,random positions,G02,0.25
b01d8c0e6faee98b,different circumferential positions,respective ends,G02,0.25
30bb65ed144d61d6,different circumferential positions,respective sides,G02,0.25
bebe402021b9446f,different circumferential positions,same,G02,0.0
d5de60e9a7c4b0fd,different circumferential positions,same circumferential positions,G02,0.25
0844dad52f7ae543,different circumferential positions,same intervals,G02,0.25
95fd69c2ff463ff2,different circumferential positions,stationary member,G02,0.5
7e62899a563b7284,different circumferential positions,top positions,G02,0.0
f0e3bfe213a51d8d,direct received light,convert received light,H04,0.25
257914d63b9016a4,direct received light,direct contact,H04,0.0
a0f552796a087738,direct received light,direct function,H04,0.0
9abbe9b70257d239,direct received light,direct interference,H04,0.25
0b71aeaec7c5ab13,direct received light,direct path,H04,0.0
87d052e6a8c1486c,direct received light,direct received light beams,H04,0.75
cf18e14532462d82,direct received light,directing light signal,H04,0.5
5a5059ed245dc7b9,direct received light,directly receiving light,H04,1.0
0948d3be11408ac9,direct received light,directly receiving light beam,H04,0.75
06a2d296381a7d85,direct received light,illumination,H04,0.25
55ed96ad4db31140,direct received light,laser,H04,0.25
0a8ae2000640f87e,direct received light,light blue,H04,0.0
d3f2ac7fc4fa005b,direct received light,light dispersion,H04,0.25
b77faddcde01d351,direct received light,received award,H04,0.0
7abf3bd00f066f4f,direct received light,received beam of light,H04,1.0
b51c04e83f804c58,direct received light,received light,H04,0.5
c62aae2361ec3cdd,direct received light,received light beam,H04,0.5
c307fc960f006a2b,direct received light,received light signal,H04,0.5
08acb8f6dede6ee4,direct received light,received lighting,H04,0.5
32be228ed4dc62c6,direct received light,received radio wave,H04,0.25
df9cb4fbf765fdfc,direct received light,receiving direct sunlight,H04,0.5
ebb71767fa01c850,direct received light,receiving goods,H04,0.0
